[TU]|14148||Cirrenalia|||||||N|accepted||No review; untreated NODC data|unknown|unknown|0|1996-06-13 14:51:08|193839||41815||0|4|180|No|
[TU]|14150||Humicola|||||||N|accepted||No review; untreated NODC data|unknown|unknown|0|1996-06-13 14:51:08|612956||43469||0|4|180|No|
[TU]|14159||Orbimyces|||||||N|accepted||No review; untreated NODC data|unknown|unknown|0|1996-06-13 14:51:08|610624||41503||0|4|180|Yes|
[TU]|14163||Stemphylium|||||||N|accepted||No review; untreated NODC data|unknown|unknown|0|1996-06-13 14:51:08|194241||43771||0|4|180|No|
[TU]|14167||Auriculariaceae|||||||N|accepted||TWG standards met|unknown|2014|0|1996-06-13 14:51:08|14108||0||0|4|140|No|
[TU]|14168||Eocronartium||||||||accepted||No review; untreated NODC data|unknown|unknown|0|1996-06-13 14:51:08|14167||0||0|4|180||
[TU]|14170||Jola||||||||accepted||No review; untreated NODC data|unknown|unknown|0|1996-06-13 14:51:08|14167||0||0|4|180||
[TU]|14172||Auricularia||||||||accepted||No review; untreated NODC data|unknown|unknown|0|1996-06-13 14:51:08|14167||0||0|4|180||
[TU]|14173||Helicogloea||||||||accepted||No review; untreated NODC data|unknown|unknown|0|1996-06-13 14:51:08|14167||0||0|4|180||
[TU]|14175||Platygloea||||||||accepted||No review; untreated NODC data|unknown|unknown|0|1996-06-13 14:51:08|14167||0||0|4|180||
[TU]|14178||Epicoccum|||||||N|accepted||No review; untreated NODC data|unknown|unknown|0|1996-06-13 14:51:08|194241||41520||0|4|180|No|
[TU]|14182||Botryophialophora|||||||N|accepted||No review; untreated NODC data|unknown|unknown|0|1996-06-13 14:51:08|181690||41503||0|4|180|No|
[TU]|14184||Fusidium|||||||N|accepted||No review; untreated NODC data|unknown|unknown|0|1996-06-13 14:51:08|612944||41523||0|4|180|No|
[TU]|14186||Sporotrichum|||||||N|accepted||No review; untreated NODC data|unknown|unknown|0|1996-06-13 14:51:08|936497||41523||0|4|180|No|
[TU]|181240||Physaraceae||||||||accepted||No review; untreated NODC data|unknown|unknown|0|1996-06-13 14:51:08|13774||0||0|4|140||
[TU]|181241||Badhamia||||||||accepted||No review; untreated NODC data|unknown|unknown|0|1996-06-13 14:51:08|181240||0||0|4|180||
[TU]|181246||Badhamiopsis||||||||accepted||No review; untreated NODC data|unknown|unknown|0|1996-06-13 14:51:08|181240||0||0|4|180||
[TU]|181249||Cienkowskia||||||||accepted||No review; untreated NODC data|unknown|unknown|0|1996-06-13 14:51:08|181240||0||0|4|180||
[TU]|181252||Craterium||||||||accepted||No review; untreated NODC data|unknown|unknown|0|1996-06-13 14:51:08|181240||0||0|4|180||
[TU]|181254||Erionema||||||||accepted||No review; untreated NODC data|unknown|unknown|0|1996-06-13 14:51:08|181240||42304||0|4|180||
[TU]|181256||Fuligo||||||||accepted||No review; untreated NODC data|unknown|unknown|0|1996-06-13 14:51:08|181240||0||0|4|180||
[TU]|181259||Physarum||||||||accepted||No review; untreated NODC data|unknown|unknown|0|1996-06-13 14:51:08|181240||0||0|4|180||
[TU]|181267||Protophysarum||||||||accepted||No review; untreated NODC data|unknown|unknown|0|1996-06-13 14:51:08|181240||0||0|4|180||
[TU]|181269||Physarella||||||||accepted||No review; untreated NODC data|unknown|unknown|0|1996-06-13 14:51:08|181240||39162||0|4|180||
