"kingdom.inat.ID","phylum.inat.ID","class.inat.ID","order.inat.ID","family.inat.ID","genus.inat.ID","species.inat.ID","kingdom.science","phylum.science","class.science","order.science","family.science","genus.science","species.science","kingdom.common","phylum.common","class.common","order.common","family.common","genus.common","species.common","category","original.inat.taxonID","scientificName","taxonRank","kingdom","phylum","class","order","family","genus","speciesFixed","total_obs","user_obs","m1","m2","m3","m4","m5","m6","m7","m8","m9","m10","m11","m12","y2007","y2008","y2009","y2010","y2011","y2012","y2013","y2014","y2015","y2016","y2017","Scientific.Name","Occurrence","other.rank","matched.ID"
"47170","47169","50814","47350","47349","48611","350511","Fungi","Basidiomycota","Agaricomycetes","Cantharellales","Cantharellaceae","Craterellus","Craterellus tubaeformis","Fungi including lichens","","Agaricomycetes","","","","Yellowfoot","Fungi",350511,"Craterellus tubaeformis","species","Fungi","Basidiomycota","Agaricomycetes","Cantharellales","Cantharellaceae","Craterellus","Craterellus tubaeformis",2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,NA,NA,NA,NA
"47170","47169","50814","47350","48423","48422","48641","Fungi","Basidiomycota","Agaricomycetes","Cantharellales","Hydnaceae","Hydnum","Hydnum repandum","Fungi including lichens","","Agaricomycetes","","","","Wood Hedgehog","Fungi",48641,"Hydnum repandum","species","Fungi","Basidiomycota","Agaricomycetes","Cantharellales","Hydnaceae","Hydnum","Hydnum repandum",2,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,NA,NA,NA,NA
"47170","47169","50814","47350","63265","63266","63260","Fungi","Basidiomycota","Agaricomycetes","Cantharellales","Clavulinaceae","Clavulina","Clavulina coralloides","Fungi including lichens","","Agaricomycetes","","","","White Coral Fungus","Fungi",63260,"Clavulina coralloides","species","Fungi","Basidiomycota","Agaricomycetes","Cantharellales","Clavulinaceae","Clavulina","Clavulina coralloides",1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA
"47170","47169","50814","47350","63265","63266","81961","Fungi","Basidiomycota","Agaricomycetes","Cantharellales","Clavulinaceae","Clavulina","Clavulina rugosa","Fungi including lichens","","Agaricomycetes","","","","Wrinkled Club","Fungi",81961,"Clavulina rugosa","species","Fungi","Basidiomycota","Agaricomycetes","Cantharellales","Clavulinaceae","Clavulina","Clavulina rugosa",1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA
"47170","47169","50814","47380","47379","118055","118051","Fungi","Basidiomycota","Agaricomycetes","Polyporales","Polyporaceae","Cryptoporus","Cryptoporus volvatus","Fungi including lichens","","Agaricomycetes","Shelf fungi","Bracket fungi","","Veiled Polypore","Fungi",118051,"Cryptoporus volvatus","species","Fungi","Basidiomycota","Agaricomycetes","Polyporales","Polyporaceae","Cryptoporus","Cryptoporus volvatus",3,3,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,2,1,NA,NA,NA,NA
"47170","47169","50814","47380","47379","118119","118115","Fungi","Basidiomycota","Agaricomycetes","Polyporales","Polyporaceae","Trichaptum","Trichaptum abietinum","Fungi including lichens","","Agaricomycetes","Shelf fungi","Bracket fungi","","Purplepore Bracket","Fungi",118115,"Trichaptum abietinum","species","Fungi","Basidiomycota","Agaricomycetes","Polyporales","Polyporaceae","Trichaptum","Trichaptum abietinum",2,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2,0,NA,NA,NA,NA
"47170","47169","50814","47380","47379","130948","130946","Fungi","Basidiomycota","Agaricomycetes","Polyporales","Polyporaceae","Tyromyces","Tyromyces chioneus","Fungi including lichens","","Agaricomycetes","Shelf fungi","Bracket fungi","","White Cheese Polypore","Fungi",130946,"Tyromyces chioneus","species","Fungi","Basidiomycota","Agaricomycetes","Polyporales","Polyporaceae","Tyromyces","Tyromyces chioneus",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA
"47170","47169","50814","47380","47379","47378","54134","Fungi","Basidiomycota","Agaricomycetes","Polyporales","Polyporaceae","Trametes","Trametes versicolor","Fungi including lichens","","Agaricomycetes","Shelf fungi","Bracket fungi","","Turkey-tail","Fungi",54134,"Trametes versicolor","species","Fungi","Basidiomycota","Agaricomycetes","Polyporales","Polyporaceae","Trametes","Trametes versicolor",3,3,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,0,NA,NA,NA,NA
"47170","47169","50814","47380","47379","56150","56149","Fungi","Basidiomycota","Agaricomycetes","Polyporales","Polyporaceae","Lenzites","Lenzites betulina","Fungi including lichens","","Agaricomycetes","Shelf fungi","Bracket fungi","","Gilled Polypore","Fungi",56149,"Lenzites betulina","species","Fungi","Basidiomycota","Agaricomycetes","Polyporales","Polyporaceae","Lenzites","Lenzites betulina",2,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,NA,NA,NA,NA
"47170","47169","50814","47380","48474","48475","348812","Fungi","Basidiomycota","Agaricomycetes","Polyporales","Ganodermataceae","Ganoderma","Ganoderma brownii","Fungi including lichens","","Agaricomycetes","Shelf fungi","","","","Fungi",348812,"Ganoderma brownii","species","Fungi","Basidiomycota","Agaricomycetes","Polyporales","Ganodermataceae","Ganoderma","Ganoderma brownii",2,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,NA,NA,NA,NA
"47170","47169","50814","47380","48474","48475","48473","Fungi","Basidiomycota","Agaricomycetes","Polyporales","Ganodermataceae","Ganoderma","Ganoderma applanatum","Fungi including lichens","","Agaricomycetes","Shelf fungi","","","Artist's Bracket","Fungi",48473,"Ganoderma applanatum","species","Fungi","Basidiomycota","Agaricomycetes","Polyporales","Ganodermataceae","Ganoderma","Ganoderma applanatum",6,6,0,0,0,0,3,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,3,2,NA,NA,NA,NA
"47170","47169","50814","47380","55974","118056","118052","Fungi","Basidiomycota","Agaricomycetes","Polyporales","Fomitopsidaceae","Fomitopsis","Fomitopsis pinicola","Fungi including lichens","","Agaricomycetes","Shelf fungi","","","Red-banded Polypore","Fungi",118052,"Fomitopsis pinicola","species","Fungi","Basidiomycota","Agaricomycetes","Polyporales","Fomitopsidaceae","Fomitopsis","Fomitopsis pinicola",1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,NA,NA,NA
"47170","47169","50814","47380","55974","118088","118084","Fungi","Basidiomycota","Agaricomycetes","Polyporales","Fomitopsidaceae","Phaeolus","Phaeolus schweinitzii","Fungi including lichens","","Agaricomycetes","Shelf fungi","","","Dyer's Polypore","Fungi",118084,"Phaeolus schweinitzii","species","Fungi","Basidiomycota","Agaricomycetes","Polyporales","Fomitopsidaceae","Phaeolus","Phaeolus schweinitzii",5,4,1,0,0,1,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,4,1,NA,NA,NA,NA
"47170","47169","50814","47380","63019","63020","486226","Fungi","Basidiomycota","Agaricomycetes","Polyporales","Sparassidaceae","Sparassis","Sparassis radicata","Fungi including lichens","","Agaricomycetes","Shelf fungi","Cauliflower Fungi","","","Fungi",486226,"Sparassis radicata","species","Fungi","Basidiomycota","Agaricomycetes","Polyporales","Sparassidaceae","Sparassis","Sparassis radicata",1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,NA,NA,NA,NA
"47170","47169","50814","48341","48340","48339","118179","Fungi","Basidiomycota","Agaricomycetes","Russulales","Russulaceae","Russula","Russula brevipes","Fungi including lichens","","Agaricomycetes","","","Russulas","Short-stemmed Russula","Fungi",118179,"Russula brevipes","species","Fungi","Basidiomycota","Agaricomycetes","Russulales","Russulaceae","Russula","Russula brevipes",2,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,NA,NA,NA,NA
"47170","47169","50814","48341","48340","48339","118187","Fungi","Basidiomycota","Agaricomycetes","Russulales","Russulaceae","Russula","Russula cremoricolor","Fungi including lichens","","Agaricomycetes","","","Russulas","","Fungi",118187,"Russula cremoricolor","species","Fungi","Basidiomycota","Agaricomycetes","Russulales","Russulaceae","Russula","Russula cremoricolor",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA
"47170","47169","50814","48341","48340","48339","154448","Fungi","Basidiomycota","Agaricomycetes","Russulales","Russulaceae","Russula","Russula fragrantissima","Fungi including lichens","","Agaricomycetes","","","Russulas","","Fungi",154448,"Russula fragrantissima","species","Fungi","Basidiomycota","Agaricomycetes","Russulales","Russulaceae","Russula","Russula fragrantissima",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,NA,NA,NA
"47170","47169","50814","48341","48340","48339","203672","Fungi","Basidiomycota","Agaricomycetes","Russulales","Russulaceae","Russula","Russula silvicola","Fungi including lichens","","Agaricomycetes","","","Russulas","","Fungi",203672,"Russula silvicola","species","Fungi","Basidiomycota","Agaricomycetes","Russulales","Russulaceae","Russula","Russula silvicola",1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,NA,NA,NA,NA
"47170","47169","50814","48341","48340","48339","352308","Fungi","Basidiomycota","Agaricomycetes","Russulales","Russulaceae","Russula","Russula sanguinea","Fungi including lichens","","Agaricomycetes","","","Russulas","","Fungi",352308,"Russula sanguinea","species","Fungi","Basidiomycota","Agaricomycetes","Russulales","Russulaceae","Russula","Russula sanguinea",2,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2,0,NA,NA,NA,NA
"47170","47169","50814","48341","48340","54597","118220","Fungi","Basidiomycota","Agaricomycetes","Russulales","Russulaceae","Lactarius","Lactarius subviscidus","Fungi including lichens","","Agaricomycetes","","","Milkcaps","","Fungi",118220,"Lactarius subviscidus","species","Fungi","Basidiomycota","Agaricomycetes","Russulales","Russulaceae","Lactarius","Lactarius subviscidus",6,2,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,NA,NA,NA,NA
"47170","47169","50814","48341","48340","54597","118223","Fungi","Basidiomycota","Agaricomycetes","Russulales","Russulaceae","Lactarius","Lactarius rufus","Fungi including lichens","","Agaricomycetes","","","Milkcaps","Rufous Milkcap","Fungi",118223,"Lactarius rufus","species","Fungi","Basidiomycota","Agaricomycetes","Russulales","Russulaceae","Lactarius","Lactarius rufus",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,NA,NA,NA
"47170","47169","50814","48341","48340","54597","118224","Fungi","Basidiomycota","Agaricomycetes","Russulales","Russulaceae","Lactarius","Lactarius xanthogalactus","Fungi including lichens","","Agaricomycetes","","","Milkcaps","","Fungi",118224,"Lactarius xanthogalactus","species","Fungi","Basidiomycota","Agaricomycetes","Russulales","Russulaceae","Lactarius","Lactarius xanthogalactus",2,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,NA,NA,NA,NA
"47170","47169","50814","48341","48340","54597","155197","Fungi","Basidiomycota","Agaricomycetes","Russulales","Russulaceae","Lactarius","Lactarius deliciosus","Fungi including lichens","","Agaricomycetes","","","Milkcaps","Saffron Milkcap","Fungi",155197,"Lactarius deliciosus","species","Fungi","Basidiomycota","Agaricomycetes","Russulales","Russulaceae","Lactarius","Lactarius deliciosus",1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,NA,NA,NA,NA
"47170","47169","50814","48341","48340","54597","500047","Fungi","Basidiomycota","Agaricomycetes","Russulales","Russulaceae","Lactarius","Lactarius atrobadius","Fungi including lichens","","Agaricomycetes","","","Milkcaps","","Fungi",500047,"Lactarius atrobadius","species","Fungi","Basidiomycota","Agaricomycetes","Russulales","Russulaceae","Lactarius","Lactarius atrobadius",1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA
"47170","47169","50814","48341","48340","54597","54599","Fungi","Basidiomycota","Agaricomycetes","Russulales","Russulaceae","Lactarius","Lactarius alnicola","Fungi including lichens","","Agaricomycetes","","","Milkcaps","Golden Milkcap","Fungi",54599,"Lactarius alnicola","species","Fungi","Basidiomycota","Agaricomycetes","Russulales","Russulaceae","Lactarius","Lactarius alnicola",1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,NA,NA,NA,NA
"47170","47169","50814","48341","48340","54597","55276","Fungi","Basidiomycota","Agaricomycetes","Russulales","Russulaceae","Lactarius","Lactarius rubidus","Fungi including lichens","","Agaricomycetes","","","Milkcaps","Candy Cap","Fungi",55276,"Lactarius rubidus","species","Fungi","Basidiomycota","Agaricomycetes","Russulales","Russulaceae","Lactarius","Lactarius rubidus",4,4,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,2,NA,NA,NA,NA
"47170","47169","50814","48341","55176","55177","55175","Fungi","Basidiomycota","Agaricomycetes","Russulales","Auriscalpiaceae","Auriscalpium","Auriscalpium vulgare","Fungi including lichens","","Agaricomycetes","","","","Earpick Fungus","Fungi",55175,"Auriscalpium vulgare","species","Fungi","Basidiomycota","Agaricomycetes","Russulales","Auriscalpiaceae","Auriscalpium","Auriscalpium vulgare",2,1,0,0,0,0,0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
"47170","47169","50814","48341","55502","55503","55501","Fungi","Basidiomycota","Agaricomycetes","Russulales","Stereaceae","Stereum","Stereum hirsutum","Fungi including lichens","","Agaricomycetes","","","","False Turkey-tail","Fungi",55501,"Stereum hirsutum","species","Fungi","Basidiomycota","Agaricomycetes","Russulales","Stereaceae","Stereum","Stereum hirsutum",6,6,1,0,0,1,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,1,4,1,NA,NA,NA,NA
"47170","47169","50814","48427","48426","48425","64097","Fungi","Basidiomycota","Agaricomycetes","Boletales","Gomphidiaceae","Gomphidius","Gomphidius oregonensis","Fungi including lichens","","Agaricomycetes","","","Spikes","","Fungi",64097,"Gomphidius oregonensis","species","Fungi","Basidiomycota","Agaricomycetes","Boletales","Gomphidiaceae","Gomphidius","Gomphidius oregonensis",2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,NA,NA,NA,NA
"47170","47169","50814","48427","48426","48640","465794","Fungi","Basidiomycota","Agaricomycetes","Boletales","Gomphidiaceae","Chroogomphus","Chroogomphus pseudovinicolor","Fungi including lichens","","Agaricomycetes","","","","","Fungi",465794,"Chroogomphus pseudovinicolor","species","Fungi","Basidiomycota","Agaricomycetes","Boletales","Gomphidiaceae","Chroogomphus","Chroogomphus pseudovinicolor",1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,NA,NA,NA,NA
"47170","47169","50814","48427","48426","48640","54208","Fungi","Basidiomycota","Agaricomycetes","Boletales","Gomphidiaceae","Chroogomphus","Chroogomphus vinicolor","Fungi including lichens","","Agaricomycetes","","","","Pine Spikes","Fungi",54208,"Chroogomphus vinicolor","species","Fungi","Basidiomycota","Agaricomycetes","Boletales","Gomphidiaceae","Chroogomphus","Chroogomphus vinicolor",2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,NA,NA,NA,NA
"47170","47169","50814","48427","48702","416305","438008","Fungi","Basidiomycota","Agaricomycetes","Boletales","Boletaceae","Xerocomellus","Xerocomellus zelleri","Fungi including lichens","","Agaricomycetes","","Boletes","","","Fungi",438008,"Xerocomellus zelleri","species","Fungi","Basidiomycota","Agaricomycetes","Boletales","Boletaceae","Xerocomellus","Xerocomellus zelleri",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,NA,NA,NA
"47170","47169","50814","48427","48702","416305","438013","Fungi","Basidiomycota","Agaricomycetes","Boletales","Boletaceae","Xerocomellus","Xerocomellus chrysenteron","Fungi including lichens","","Agaricomycetes","","Boletes","","Red-cracking Bolete","Fungi",438013,"Xerocomellus chrysenteron","species","Fungi","Basidiomycota","Agaricomycetes","Boletales","Boletaceae","Xerocomellus","Xerocomellus chrysenteron",3,2,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,2,0,NA,NA,NA,NA
"47170","47169","50814","48427","48702","48703","118150","Fungi","Basidiomycota","Agaricomycetes","Boletales","Boletaceae","Boletus","Boletus fibrillosus","Fungi including lichens","","Agaricomycetes","","Boletes","Common Boletes","","Fungi",118150,"Boletus fibrillosus","species","Fungi","Basidiomycota","Agaricomycetes","Boletales","Boletaceae","Boletus","Boletus fibrillosus",1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,NA,NA,NA
"47170","47169","50814","48427","48702","48703","48701","Fungi","Basidiomycota","Agaricomycetes","Boletales","Boletaceae","Boletus","Boletus edulis","Fungi including lichens","","Agaricomycetes","","Boletes","Common Boletes","King Bolete","Fungi",348829,"Boletus edulis grandedulis","variety","Fungi","Basidiomycota","Agaricomycetes","Boletales","Boletaceae","Boletus","Boletus edulis",4,2,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,4,0,NA,NA,NA,NA
"47170","47169","50814","48427","48702","54203","54204","Fungi","Basidiomycota","Agaricomycetes","Boletales","Boletaceae","Leccinum","Leccinum manzanitae","Fungi including lichens","","Agaricomycetes","","Boletes","","Manzanita bolete","Fungi",54204,"Leccinum manzanitae","species","Fungi","Basidiomycota","Agaricomycetes","Boletales","Boletaceae","Leccinum","Leccinum manzanitae",3,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,NA,NA,NA,NA
"47170","47169","50814","48427","53489","53490","118158","Fungi","Basidiomycota","Agaricomycetes","Boletales","Suillaceae","Suillus","Suillus pungens","Fungi including lichens","","Agaricomycetes","","","","","Fungi",118158,"Suillus pungens","species","Fungi","Basidiomycota","Agaricomycetes","Boletales","Suillaceae","Suillus","Suillus pungens",1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,NA,NA,NA,NA
"47170","47169","50814","48427","53489","53490","118159","Fungi","Basidiomycota","Agaricomycetes","Boletales","Suillaceae","Suillus","Suillus lakei","Fungi including lichens","","Agaricomycetes","","","","Western Painted Suillus","Fungi",118159,"Suillus lakei","species","Fungi","Basidiomycota","Agaricomycetes","Boletales","Suillaceae","Suillus","Suillus lakei",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,NA,NA,NA
"47170","47169","50814","48427","53489","53490","63496","Fungi","Basidiomycota","Agaricomycetes","Boletales","Suillaceae","Suillus","Suillus brevipes","Fungi including lichens","","Agaricomycetes","","","","Short-stalked Suillus","Fungi",63496,"Suillus brevipes","species","Fungi","Basidiomycota","Agaricomycetes","Boletales","Suillaceae","Suillus","Suillus brevipes",2,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,0,NA,NA,NA,NA
"47170","47169","50814","48427","55942","55943","55941","Fungi","Basidiomycota","Agaricomycetes","Boletales","Paxillaceae","Paxillus","Paxillus involutus","Fungi including lichens","","Agaricomycetes","","","Rollrims","Brown Roll-Rim","Fungi",55941,"Paxillus involutus","species","Fungi","Basidiomycota","Agaricomycetes","Boletales","Paxillaceae","Paxillus","Paxillus involutus",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,NA,NA,NA
"47170","47169","50814","48427","63542","63543","63538","Fungi","Basidiomycota","Agaricomycetes","Boletales","Hygrophoropsidaceae","Hygrophoropsis","Hygrophoropsis aurantiaca","Fungi including lichens","","Agaricomycetes","","","","False Chanterelle","Fungi",63538,"Hygrophoropsis aurantiaca","species","Fungi","Basidiomycota","Agaricomycetes","Boletales","Hygrophoropsidaceae","Hygrophoropsis","Hygrophoropsis aurantiaca",5,3,0,0,1,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,1,0,4,0,NA,NA,NA,NA
"47170","47169","50814","50815","50816","55569","55568","Fungi","Basidiomycota","Agaricomycetes","Auriculariales","Auriculariaceae","Exidia","Exidia glandulosa","Fungi including lichens","","Agaricomycetes","","","","Black Witches' Butter","Fungi",55568,"Exidia glandulosa","species","Fungi","Basidiomycota","Agaricomycetes","Auriculariales","Auriculariaceae","Exidia","Exidia glandulosa",2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,NA,NA,NA,NA
"47170","47169","50814","52526","52527","52528","154949","Fungi","Basidiomycota","Agaricomycetes","Thelephorales","Bankeraceae","Hydnellum","Hydnellum peckii","Fungi including lichens","","Agaricomycetes","","","","Red-juice Tooth","Fungi",154949,"Hydnellum peckii","species","Fungi","Basidiomycota","Agaricomycetes","Thelephorales","Bankeraceae","Hydnellum","Hydnellum peckii",1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,NA,NA,NA,NA
"47170","47169","50814","55154","48710","48707","54228","Fungi","Basidiomycota","Agaricomycetes","Gomphales","Gomphaceae","Ramaria","Ramaria stricta","Fungi including lichens","","Agaricomycetes","","","Coral Fungi","Upright Coral Fungus","Fungi",54228,"Ramaria stricta","species","Fungi","Basidiomycota","Agaricomycetes","Gomphales","Gomphaceae","Ramaria","Ramaria stricta",1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,NA,NA,NA,NA
"47170","47169","53277","53278","53279","53280","118028","Fungi","Basidiomycota","Dacrymycetes","Dacrymycetales","Dacrymycetaceae","Dacrymyces","Dacrymyces chrysospermus","Fungi including lichens","","","","","","Orange Jelly Spot","Fungi",118028,"Dacrymyces chrysospermus","species","Fungi","Basidiomycota","Dacrymycetes","Dacrymycetales","Dacrymycetaceae","Dacrymyces","Dacrymyces chrysospermus",2,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,NA,NA,NA,NA
"47170","47169","53277","53278","53279","53280","528854","Fungi","Basidiomycota","Dacrymycetes","Dacrymycetales","Dacrymycetaceae","Dacrymyces","Dacrymyces chrysocomus","Fungi including lichens","","","","","","","Fungi",528854,"Dacrymyces chrysocomus","species","Fungi","Basidiomycota","Dacrymycetes","Dacrymycetales","Dacrymycetaceae","Dacrymyces","Dacrymyces chrysocomus",1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA
"47170","47169","83737","48530","48531","48532","48529","Fungi","Basidiomycota","Tremellomycetes","Tremellales","Tremellaceae","Tremella","Tremella mesenterica","Fungi including lichens","","","","","","Witch's butter","Fungi",48529,"Tremella mesenterica","species","Fungi","Basidiomycota","Tremellomycetes","Tremellales","Tremellaceae","Tremella","Tremella mesenterica",3,3,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,0,NA,NA,NA,NA
"47170","47169","83737","48530","48531","48532","67584","Fungi","Basidiomycota","Tremellomycetes","Tremellales","Tremellaceae","Tremella","Tremella aurantia","Fungi including lichens","","","","","","Witch's Butter (Golden Ear)","Fungi",67584,"Tremella aurantia","species","Fungi","Basidiomycota","Tremellomycetes","Tremellales","Tremellaceae","Tremella","Tremella aurantia",2,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,NA,NA,NA,NA
"47170","48250","152028","55452","55453","117965","218225","Fungi","Ascomycota","Arthoniomycetes","Arthoniales","Roccellaceae","Dendrographa","Dendrographa alectoroides","Fungi including lichens","Sac fungi","","","","","","Fungi",218225,"Dendrographa alectoroides","species","Fungi","Ascomycota","Arthoniomycetes","Arthoniales","Roccellaceae","Dendrographa","Dendrographa alectoroides",1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,NA,NA,NA,NA
"47170","48250","152032","48717","48718","48719","48716","Fungi","Ascomycota","Pezizomycetes","Pezizales","Pyronemataceae","Aleuria","Aleuria aurantia","Fungi including lichens","Sac fungi","","","","","Orange peel fungus","Fungi",48716,"Aleuria aurantia","species","Fungi","Ascomycota","Pezizomycetes","Pezizales","Pyronemataceae","Aleuria","Aleuria aurantia",1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
"47170","48250","152032","48717","48718","49138","49137","Fungi","Ascomycota","Pezizomycetes","Pezizales","Pyronemataceae","Scutellinia","Scutellinia scutellata","Fungi including lichens","Sac fungi","","","","","Eyelash Cup","Fungi",49137,"Scutellinia scutellata","species","Fungi","Ascomycota","Pezizomycetes","Pezizales","Pyronemataceae","Scutellinia","Scutellinia scutellata",2,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,NA,NA,NA,NA
"47170","48250","152032","48717","49135","49136","49134","Fungi","Ascomycota","Pezizomycetes","Pezizales","Sarcoscyphaceae","Sarcoscypha","Sarcoscypha coccinea","Fungi including lichens","Sac fungi","","","Elf Cups and Allies","Elf Cups","Scarlet Cup","Fungi",49134,"Sarcoscypha coccinea","species","Fungi","Ascomycota","Pezizomycetes","Pezizales","Sarcoscyphaceae","Sarcoscypha","Sarcoscypha coccinea",10,8,5,3,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,4,4,NA,NA,NA,NA
"47170","48250","152032","48717","49205","49206","354699","Fungi","Ascomycota","Pezizomycetes","Pezizales","Helvellaceae","Helvella","Helvella dryophila","Fungi including lichens","Sac fungi","","","","Elfin Saddles","","Fungi",354699,"Helvella dryophila","species","Fungi","Ascomycota","Pezizomycetes","Pezizales","Helvellaceae","Helvella","Helvella dryophila",2,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,NA,NA,NA,NA
"47170","48250","152032","48717","49205","49206","423950","Fungi","Ascomycota","Pezizomycetes","Pezizales","Helvellaceae","Helvella","Helvella vespertina","Fungi including lichens","Sac fungi","","","","Elfin Saddles","","Fungi",423950,"Helvella vespertina","species","Fungi","Ascomycota","Pezizomycetes","Pezizales","Helvellaceae","Helvella","Helvella vespertina",7,5,2,1,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,6,NA,NA,NA,NA
"47170","48250","152032","48717","57373","57372","58681","Fungi","Ascomycota","Pezizomycetes","Pezizales","Pezizaceae","Peziza","Peziza ammophila","Fungi including lichens","Sac fungi","","","Cup fungi","","Dune Cup","Fungi",58681,"Peziza ammophila","species","Fungi","Ascomycota","Pezizomycetes","Pezizales","Pezizaceae","Peziza","Peziza ammophila",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA
"47170","48250","53539","48248","48247","48246","118004","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Hypocreaceae","Hypomyces","Hypomyces cervinigenus","Fungi including lichens","Sac fungi","","","","","","Fungi",118004,"Hypomyces cervinigenus","species","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Hypocreaceae","Hypomyces","Hypomyces cervinigenus",2,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,NA,NA,NA,NA
