Park Code,Park Name,Category,Category Sort,Order,Family,Taxon Code,TSN,Taxon Record Status,Scientific Name,Common Names,Synonyms,Park Accepted,Sens?,Record Status,Occurrence,Occurrence Tags,Nativeness,Nativeness Tags,Abundance,NPS Tags,Park Tags,Internal Park Tags,References,Observations,Vouchers,ExternalLinks,T&E,State Status,Ozone,GRank,SRank
GOGA,Golden Gate National Recreation Area,Vascular Plant,6,Fabales,Fabaceae,220711,530725,Active,Trifolium barbigerum var. andrewsii,Andrews' clover,Trifolium grayi,Accepted,No,Approved,Unconfirmed,,Native,,,,,,,,,,,,,G5T3?,CA: SNR
GOGA,Golden Gate National Recreation Area,Vascular Plant,6,Fabales,Fabaceae,220713,530726,Active,Trifolium barbigerum var. barbigerum,bearded clover,,Accepted,No,Approved,Present,,Native,,Unknown,,,,,205035,,,,,,G5T5,CA: SNR
GOGA,Golden Gate National Recreation Area,Vascular Plant,6,Fabales,Fabaceae,127265,26227,Active,Trifolium bifidum,notchleaf clover,,Accepted,No,Approved,Unconfirmed,,Native,,,,,,,,,,,,,G5,CA: SNR
GOGA,Golden Gate National Recreation Area,Vascular Plant,6,Fabales,Fabaceae,240603,541376,Active,Trifolium bifidum var. decipiens,,,Accepted,No,Approved,Unconfirmed,,Native,,,,,,101059,,,,,,,,
GOGA,Golden Gate National Recreation Area,Vascular Plant,6,Fabales,Fabaceae,127270,26231,Active,Trifolium campestre,"big hop clover, field clover, large hop clover, lesser hop clover, low hop clover",Trifolium procumbens,Accepted,No,Approved,Present,,Non-native,,Unknown,,,,551859,,,,,,,GNR,CA: SNA
GOGA,Golden Gate National Recreation Area,Vascular Plant,6,Fabales,Fabaceae,220715,530727,Active,Trifolium depauperatum var. amplectens,balloon sack clover,Trifolium amplectens,Accepted,No,Approved,Present,,Native,,Unknown,,,,,205036,,,,,,G5T3T4,CA: SNR
GOGA,Golden Gate National Recreation Area,Vascular Plant,6,Fabales,Fabaceae,220717,530728,Active,Trifolium depauperatum var. depauperatum,cowbag clover,,Accepted,No,Approved,Present,,Native,,Unknown,,Subunit: Giacomini,,,14116650,,,,,,G5T5?,CA: SNR
GOGA,Golden Gate National Recreation Area,Vascular Plant,6,Fabales,Fabaceae,240622,541385,Active,Trifolium depauperatum var. truncatum,,,Accepted,No,Approved,Unconfirmed,,Native,,,,,,,,,,,,,,
GOGA,Golden Gate National Recreation Area,Vascular Plant,6,Fabales,Fabaceae,127282,26242,Active,Trifolium dichotomum,branched Indian clover,,Accepted,No,Approved,Unconfirmed,,Native,,,,,,,,,,,,,G4?,CA: SNR
GOGA,Golden Gate National Recreation Area,Vascular Plant,6,Fabales,Fabaceae,126575,26205,Active,Trifolium dubium,clover,,Accepted,No,Approved,Present,,Non-native,,Unknown,,Subunit: Giacomini,,"132716, 548432, 563230",14116660,1179442,http://www.inaturalist.org/observations/595173,,,,GNR,CA: SNA
GOGA,Golden Gate National Recreation Area,Vascular Plant,6,Fabales,Fabaceae,127292,26251,Active,Trifolium fragiferum,strawberry clover,,Accepted,No,In Review,Present,,Unknown,,,,Subunit: Giacomini,,,14116670,,,,,,GNR,CA: SNA
GOGA,Golden Gate National Recreation Area,Vascular Plant,6,Fabales,Fabaceae,127293,26252,Active,Trifolium fucatum,bull clover,,Accepted,No,Approved,Present,,Native,,,,Subunit: Giacomini,,,"14116680, 186892",,,,,,G5,CA: SNR
GOGA,Golden Gate National Recreation Area,Vascular Plant,6,Fabales,Fabaceae,127294,26253,Active,Trifolium glomeratum,clustered clover,,Accepted,No,Approved,Unconfirmed,,Non-native,,,,,,,,,,,,,GNR,CA: SNA
GOGA,Golden Gate National Recreation Area,Vascular Plant,6,Fabales,Fabaceae,127295,26254,Active,Trifolium gracilentum,"pinpoint clover, pin-point clover",,Accepted,No,Approved,Unconfirmed,,Native,,,,,,,,,,,,,G5,CA: SNR
GOGA,Golden Gate National Recreation Area,Vascular Plant,6,Fabales,Fabaceae,127300,26259,Active,Trifolium hirtum,rose clover,,Accepted,No,Approved,Present,,Non-native,,Unknown,,,,551896,"186893, 186894",,,,,,GNR,CA: SNA
GOGA,Golden Gate National Recreation Area,Vascular Plant,6,Fabales,Fabaceae,127327,26283,Active,Trifolium macraei,Chilean clover,,Accepted,No,Approved,Present,,Native,,Unknown,,,,,"186895, 186896, 186897, 186898, 186899, 187123",,,,,,G5,CA: SNR
GOGA,Golden Gate National Recreation Area,Vascular Plant,6,Fabales,Fabaceae,127330,26286,Active,Trifolium microcephalum,"littlehead clover, smallhead clover, small-head clover",,Accepted,No,Approved,Present,,Native,,Unknown,,,,551859,,,,,,,G5,CA: SNR
GOGA,Golden Gate National Recreation Area,Vascular Plant,6,Fabales,Fabaceae,127331,26287,Active,Trifolium microdon,thimble clover,,Accepted,No,Approved,Present,,Native,,Unknown,,,,,187124,,,,,,G4Q,CA: SNR
GOGA,Golden Gate National Recreation Area,Vascular Plant,6,Fabales,Fabaceae,127344,26299,Active,Trifolium obtusiflorum,clammy clover,,Accepted,No,Approved,Unconfirmed,,Native,,,,,,,,,,,,,G5,CA: SNR
GOGA,Golden Gate National Recreation Area,Vascular Plant,6,Fabales,Fabaceae,127347,26300,Active,Trifolium oliganthum,fewflower clover,,Accepted,No,In Review,Present,,Unknown,,,,Subunit: Giacomini,,,14116690,,,,,,G5,CA: SNR
GOGA,Golden Gate National Recreation Area,Vascular Plant,6,Fabales,Fabaceae,127361,26313,Active,Trifolium pratense,red clover,,Accepted,No,Approved,Unconfirmed,,Non-native,,,,,,,,,,,,,GNR,CA: SNA
GOGA,Golden Gate National Recreation Area,Vascular Plant,6,Fabales,Fabaceae,126576,26206,Active,Trifolium repens,"Dutch clover, ladino clover, white clover, white Dutch clover",,Accepted,No,Approved,Present,,Non-native,,Unknown,,Subunit: Giacomini,,"132716, 551859, 552676",14116700,,"http://www.inaturalist.org/observations/589596, http://www.inaturalist.org/observations/597685, http://www.inaturalist.org/observations/597865, http://www.inaturalist.org/observations/598847",,,,GNR,CA: SNA
GOGA,Golden Gate National Recreation Area,Vascular Plant,6,Fabales,Fabaceae,127369,26320,Active,Trifolium striatum,knotted clover,,Accepted,No,In Review,Present,,Unknown,,,,,,,14119880,,,,,,GNR,
GOGA,Golden Gate National Recreation Area,Vascular Plant,6,Fabales,Fabaceae,127370,26321,Active,Trifolium subterraneum,subterranean clover,,Accepted,No,Approved,Present,,Non-native,,Unknown,,"Subunit: Giacomini, Rancho Corral de Tierra",,548432,"14099140, 14116710",,http://www.inaturalist.org/observations/594619,,,,GNR,CA: SNA
GOGA,Golden Gate National Recreation Area,Vascular Plant,6,Fabales,Fabaceae,164924,507216,Active,Trifolium tomentosum,woolly clover,,Accepted,No,In Review,Present,,Unknown,,,,Subunit: Marin Headlands,,,14119890,,,,,,GNR,CA: SNA
GOGA,Golden Gate National Recreation Area,Vascular Plant,6,Fabales,Fabaceae,127375,26326,Active,Trifolium variegatum,"whitetip clover, white-tip clover",Trifolium appendiculatum,Accepted,No,Approved,Present,,Native,,,,Subunit: Giacomini,,,14116720,,,RT,,,G4G5,CA: SNR
GOGA,Golden Gate National Recreation Area,Vascular Plant,6,Fabales,Fabaceae,127363,26315,Active,Trifolium willdenovii,tomcat clover,Trifolium tridentatum,Accepted,No,Approved,Present,,Native,,Unknown,,,,132716,187125,,,,,,,
GOGA,Golden Gate National Recreation Area,Vascular Plant,6,Fabales,Fabaceae,162635,505586,Active,Trifolium wormskioldii,"cow clover, cows clover, Sierra clover",,Accepted,No,Approved,Present,,Native,,Abundant,,,,96337,"194818, 194819",1462767,,,,,G5,CA: SNR
GOGA,Golden Gate National Recreation Area,Vascular Plant,6,Fabales,Fabaceae,125143,27013,Active,Ulex europaeus,common gorse,Ulex europaea,Accepted,No,Approved,Present,,Non-native,,Common,,,,"132716, 42999","187153, 187154, 187155, 187156, 187157",,,,,,GNR,CA: SNA
GOGA,Golden Gate National Recreation Area,Vascular Plant,6,Fabales,Fabaceae,204535,524800,Active,Vicia americana ssp. americana,"American vetch, purple vetch","Vicia californica, Vicia americana, Vicia americana var. americana, Vicia americana var. oregana, Vicia americana ssp. oregana",Accepted,No,Approved,Probably Present,,Native,,,,,,"101059, 548432, 551859, 563223, 563227, 563230, 93729","133293, 187126, 187127, 187128, 187129, 187130, 74997, 74998, 74999, 75000","1441587, 1464088",,,,,G5T5,CA: SNR
GOGA,Golden Gate National Recreation Area,Vascular Plant,6,Fabales,Fabaceae,127380,26330,Active,Vicia angustifolia,garden vetch,,Accepted,No,Approved,Probably Present,,Unknown,,,,,,132716,,,,,,,,
GOGA,Golden Gate National Recreation Area,Vascular Plant,6,Fabales,Fabaceae,127383,26333,Active,Vicia benghalensis,"purple vetch, reddish tufted vetch",,Accepted,No,Approved,Present,,Non-native,,Unknown,,,,551896,"187131, 187132",,"http://www.inaturalist.org/observations/595357, http://www.inaturalist.org/observations/597867, http://www.inaturalist.org/observations/601748",,,,GNR,CA: SNA
GOGA,Golden Gate National Recreation Area,Vascular Plant,6,Fabales,Fabaceae,127388,26338,Active,Vicia exigua,,,Accepted,No,Approved,Unconfirmed,,Unknown,,,,,,93729,,,,,,,,
GOGA,Golden Gate National Recreation Area,Vascular Plant,6,Fabales,Fabaceae,127389,26339,Active,Vicia faba,horsebean,,Accepted,No,Approved,Unconfirmed,,Non-native,,,,,,,,,,,,,GNR,CA: SNA
GOGA,Golden Gate National Recreation Area,Vascular Plant,6,Fabales,Fabaceae,128189,26341,Active,Vicia gigantea,,,Accepted,No,Approved,Present,,Native,,Unknown,,Subunit: Rancho Corral de Tierra,,"551792, 551859","14099150, 187133, 187357, 187358",,"http://www.inaturalist.org/observations/591714, http://www.inaturalist.org/observations/593561, http://www.inaturalist.org/observations/594080, http://www.inaturalist.org/observations/596469, http://www.inaturalist.org/observations/597151, http://www.inaturalist.org/observations/598274",,,,,
GOGA,Golden Gate National Recreation Area,Vascular Plant,6,Fabales,Fabaceae,128191,26343,Active,Vicia hirsuta,"hairy vetch, tiny vetch",,Accepted,No,Approved,Present,,Non-native,,,,Subunit: Giacomini,,,14116730,,,,,,GNR,CA: SNA
GOGA,Golden Gate National Recreation Area,Vascular Plant,6,Fabales,Fabaceae,128204,26355,Active,Vicia sativa,"common vetch, garden vetch, narrowleaf vetch, tare",,Accepted,No,Approved,Present,,Non-native,,Unknown,,Subunit: Rancho Corral de Tierra,,"48883, 548432, 551859, 551896, 563230","14099160, 187359, 187360",,"http://www.inaturalist.org/observations/591723, http://www.inaturalist.org/observations/594091, http://www.inaturalist.org/observations/598812, http://www.inaturalist.org/observations/599046",,,,GNR,CA: SNA
GOGA,Golden Gate National Recreation Area,Vascular Plant,6,Fabales,Fabaceae,204553,524809,Active,Vicia sativa ssp. nigra,vetch,,Accepted,No,Approved,Present,,Non-native,,Unknown,,Subunit: Giacomini,,548432,"14116740, 204029, 204030, 204310, 204311, 204312, 204313, 204314, 204315, 204316, 204317, 204318, 204319, 204320, 204321, 204322, 204323, 204324, 204325, 204326, 204327",,,,,,GNRTNR,CA: SNA
GOGA,Golden Gate National Recreation Area,Vascular Plant,6,Fabales,Fabaceae,204556,524810,Active,Vicia sativa ssp. sativa,garden vetch,,Accepted,No,Approved,Present,,Non-native,,Unknown,,Subunit: Giacomini,,,"14116750, 204031, 204032",,,,,,GNRTNR,CA: SNA
GOGA,Golden Gate National Recreation Area,Vascular Plant,6,Fabales,Fabaceae,128208,26359,Active,Vicia tetrasperma,"lentil vetch, slender vetch, sparrow vetch",,Accepted,No,In Review,Present,,Unknown,,,,Subunit: Giacomini,,,14116760,,,,,,GNR,CA: SNA
GOGA,Golden Gate National Recreation Area,Vascular Plant,6,Fabales,Fabaceae,128210,26360,Active,Vicia villosa,"hairy vetch, winter vetch, woolly vetch",,Accepted,No,Approved,Present,,Non-native,,Unknown,,,,548432,,,,,,,G5,CA: SNA
GOGA,Golden Gate National Recreation Area,Vascular Plant,6,Fabales,Fabaceae,204560,524812,Active,Vicia villosa ssp. varia,"vetch woollypod, winter vetch",,Accepted,No,In Review,Present,,Unknown,,,,,,,14120290,,,,,,G5T5,CA: SNA
GOGA,Golden Gate National Recreation Area,Vascular Plant,6,Fabales,Polygalaceae,131517,29328,Active,Polygala californica,California milkwort,,Accepted,No,Approved,Present,,Native,,Uncommon,,,,563229,,,http://www.inaturalist.org/observations/591324,,,,G4,CA: SNR
GOGA,Golden Gate National Recreation Area,Vascular Plant,6,Fagales,Betulaceae,102729,19473,Active,Alnus rhombifolia,"rhombie leaf alder, white alder",,Accepted,No,Approved,Present,,Native,,,,Subunit: Fort Baker,,,14119650,,,,,,G5,CA: SNR
GOGA,Golden Gate National Recreation Area,Vascular Plant,6,Fagales,Betulaceae,102740,19474,Active,Alnus rubra,red alder,Alnus oregona,Accepted,No,Approved,Present,,Native,,Common,,"Subunit: Giacomini, Rancho Corral de Tierra",,"177077, 47723, 550048, 552676, 558598, 96337","14098580, 14116030, 148108, 148109, 148110, 148335, 148336, 148337, 148338, 148339, 148340, 148341, 148342, 148343, 148344, 148345, 148582, 148583, 148584, 148585, 148586",,"http://www.inaturalist.org/observations/599187, http://www.inaturalist.org/observations/599358, http://www.inaturalist.org/observations/599463, http://www.inaturalist.org/observations/599567, http://www.inaturalist.org/observations/599675",,,"O, BI",G5,CA: SNR
GOGA,Golden Gate National Recreation Area,Vascular Plant,6,Fagales,Betulaceae,887349,845192,Active,Corylus cornuta ssp. californica,California hazelnut,"Corylus cornuta, Corylus cornuta var. californica",Accepted,No,Approved,Present,,Native,,Unknown,,Subunit: Giacomini,,"48883, 550048, 551859","14116040, 185826, 185827, 185828, 185829, 185830, 185831, 185832, 185833, 185834, 185835, 185836, 185837, 185838, 185839, 185840, 185841, 185842, 185843, 185844, 185845, 185846, 186070, 186071, 186072, 186073, 186074, 195133, 195134, 195135, 195136, 195432, 195433, 195434, 195435, 195436, 195437, 195438, 195439, 195440, 195441, 195442, 195443, 195444, 195445, 195446, 195447, 195448, 195449, 195450, 195451, 195452, 195480, 195481, 195482, 195483, 195484, 195485, 195486, 195487, 195488, 195489, 195490, 195491, 195492, 195705, 195706, 195707, 195708, 195709, 195742, 195743, 195744, 195745, 195746, 195747, 195748, 195749, 195750, 195751, 195752, 195753, 195754, 195755, 195756, 195757, 195758, 195783, 195784, 195785, 195786, 195787, 195788, 195789, 195790, 195791, 195792, 195793, 195794, 195795, 195796, 195797, 195798, 195799, 195800, 195801, 195802, 195803, 196075, 196076, 196077, 196078, 196079, 196080, 196081, 196082",,"http://www.inaturalist.org/observations/587716, http://www.inaturalist.org/observations/591317, http://www.inaturalist.org/observations/594105",,,,,
GOGA,Golden Gate National Recreation Area,Vascular Plant,6,Fagales,Casuarinaceae,154336,-502118,Inactive,Casuarina stricta,,,Accepted,No,Approved,Unconfirmed,,Non-native,,,,,,132716,,,,,,,,
GOGA,Golden Gate National Recreation Area,Vascular Plant,6,Fagales,Fagaceae,218693,531368,Active,Chrysolepis chrysophylla var. chrysophylla,giant chinquapin,"Castanopsis chrysophylla, Chrysolepis chrysophylla",Accepted,No,Approved,Present,,Native,,Unknown,,,,,"203228, 203229, 203230, 203231, 203232, 203233, 203234",,,,,,G5T5,CA: SNR
GOGA,Golden Gate National Recreation Area,Vascular Plant,6,Fagales,Fagaceae,220942,531473,Active,Chrysolepis chrysophylla var. minor,giant chinquapin,,Accepted,No,Approved,Present,,Native,,,,Subunit: Rancho Corral de Tierra,,,"14099170, 195710, 195711, 205389, 205390, 205391, 205691",,,,,,G5T3T4,CA: SNR
GOGA,Golden Gate National Recreation Area,Vascular Plant,6,Fagales,Fagaceae,216768,528834,Active,Lithocarpus densiflorus var. densiflorus,tanoak,Lithocarpus densiflorus,Accepted,No,Approved,Present,,Native,,Unknown,,,,551859,"148051, 148052, 148053, 148054, 148055, 148056, 148057, 148058, 148059, 148060, 148061, 148062, 148063, 148064, 148065, 148066, 148067, 148324, 148325, 148326, 148327, 148328, 148329, 148330, 148331, 148332, 148333, 148334, 152132, 152133, 152134, 152135, 152136, 152137, 152411, 152412, 152413, 152414, 152415, 152416, 152417, 152418, 152419, 152420, 152421, 152422, 152423, 152424, 152425, 152426, 152427, 152428, 185914, 185915, 185916, 185917, 185918, 185919, 185920, 185921, 185922, 185923, 186102, 186103, 186104, 186105, 186106, 186107, 186108, 186109, 186110, 186111, 186112, 186113, 186114, 186115, 186116, 186117, 186118, 186119, 186120, 186134, 186135, 186136, 186137, 186138, 186139, 186140, 186141, 186142, 186143, 186144, 186145, 186146, 186147, 186148, 186149, 186150, 186151, 186152, 186153, 186154, 186351, 186352, 186353, 186354, 186391",,,,,,G4G5T4T5,CA: SNR
GOGA,Golden Gate National Recreation Area,Vascular Plant,6,Fagales,Fagaceae,105638,195065,Active,Quercus agrifolia var. agrifolia,California live oak,Quercus agrifolia,Accepted,No,Approved,Present,,Native,,Unknown,,"Subunit: Giacomini, Rancho Corral de Tierra",,"550048, 551859, 563223, 563227, 563230","14099180, 14116770, 184856, 184857, 184858, 184859, 184860, 184861, 184862, 184863, 184864, 184865, 184866, 184867, 184868, 184869, 184870, 184871, 184872, 184873, 184874, 184875, 184889, 184890, 184891, 184892, 184893, 184894, 184895, 184896, 184897, 184898, 184899, 184900, 184901, 184902, 184903, 184904, 184905, 184906, 184907, 184925, 184926, 184927, 184928, 184929, 184930, 184931, 184932, 184933, 184934, 185070, 185071, 185072, 185073, 185074, 185075, 185076, 185077, 185078, 185079, 185080, 185081, 185082, 185083, 185084, 185085, 185086, 185087, 185088, 185089, 185090, 185102, 185103, 185104, 185105, 185106, 185107, 185108, 185109, 185110, 185111, 185112, 185113, 185114, 185115, 185116, 185117, 185118, 185119, 185120, 185121, 185122, 185317, 185356, 185357, 193962, 193963, 193964, 193965, 194202, 194203, 194204, 194205, 194206, 194207, 194208, 194209, 194210, 194211, 194212, 194213, 194224, 194225, 194226, 194227, 194228, 194229, 194230, 194231, 194232, 194233, 194234, 194235, 194236, 194237, 194238, 194239, 194240, 194241, 194242, 194243, 194244, 194262, 194263, 194264, 194265, 194266, 194267, 194268, 194269, 194270, 194271, 194272, 194273, 194274, 194275, 194481, 194482, 194483, 194484, 194485, 194486, 194487, 194488, 194489, 194490, 194491, 194515, 194516, 194517, 194518, 194519, 194520, 194521, 194522, 194523, 194524, 194525, 194526, 194527, 194528, 194529, 194530, 194531, 194547, 194548, 194549, 194550, 194551, 194552, 194553, 194554, 194555, 194556, 194557, 194558, 194559, 194560, 194561, 194562, 194563, 194564, 194565, 194566, 194567, 194849, 194850, 194851, 194852, 194853, 194854, 194855",,,,,,G5T5?Q,CA: SNR
GOGA,Golden Gate National Recreation Area,Vascular Plant,6,Fagales,Fagaceae,165855,507263,Active,Quercus berberidifolia,scrub oak,,Accepted,No,Approved,Unconfirmed,,Native,,,,,,,"185733, 185734",,,SC,,,G5,CA: SNR
GOGA,Golden Gate National Recreation Area,Vascular Plant,6,Fagales,Fagaceae,100601,19312,Active,Quercus chrysolepis,canyon live oak,,Accepted,No,Approved,Present,,Native,,Unknown,,,,551859,"151840, 151841, 151842, 152118, 152119, 152120, 152121, 152122, 152123, 152124, 152125, 152126, 152127, 152128, 152129",,"http://www.inaturalist.org/observations/591371, http://www.inaturalist.org/observations/593638, http://www.inaturalist.org/observations/596346",,,,G5,CA: SNR
GOGA,Golden Gate National Recreation Area,Vascular Plant,6,Fagales,Fagaceae,101542,19325,Active,Quercus durata,leather oak,,Accepted,No,Approved,Unconfirmed,,Native,,,,,,,,,,,,,G4,CA: SNR
