"decimalLongitude","decimalLatitude","category","kingdom","phylum","class","order","family","genus","speciesFixed","year","month","hour","userNumber","original.inat.taxonID"
-118.5137716667,34.0586471667,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Asterales","Asteraceae","Artemisia","Artemisia californica",2016,2,23,12742,53357
-118.4130333333,34.1163445,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Rosales","Rosaceae","Heteromeles","Heteromeles arbutifolia",2016,1,23,12742,53405
-118.414855,34.11085,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Sapindales","Anacardiaceae","Malosma","Malosma laurina",2016,1,23,12742,64122
-118.4148116667,34.1106445,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Caryophyllales","Polygonaceae","Eriogonum","Eriogonum fasciculatum",2016,1,23,12742,54999
-118.4111333333,34.1086666667,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Sapindales","Anacardiaceae","Schinus","Schinus molle",2016,1,23,12742,57354
-118.4121633333,34.1060916667,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Asterales","Asteraceae","Malacothrix","Malacothrix saxatilis",2016,1,23,12742,77940
-118.413445,34.1053611667,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Asterales","Asteraceae","Encelia","Encelia californica",2016,1,0,12742,64141
-118.6665,34.0973333333,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Boraginales","Boraginaceae","Pholistoma","Pholistoma auritum",2016,2,18,3172,55437
-118.705477,34.101315,"Herp","Animalia","Chordata","Reptilia","Squamata","Phrynosomatidae","Phrynosoma","Phrynosoma blainvillii",2014,4,NA,2530,146354
-118.6313154836,34.1368163274,"Herp","Animalia","Chordata","Reptilia","Squamata","Colubridae","Coluber","Coluber lateralis",2016,2,21,12989,49700
-118.681054,34.033315,"Bird","Animalia","Chordata","Aves","Pelecaniformes","Pelecanidae","Pelecanus","Pelecanus occidentalis",2014,8,NA,13155,4328
-118.63147,34.1355028333,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Asterales","Asteraceae","Baccharis","Baccharis salicifolia",2016,1,18,3519,57913
-118.631446492,34.1361416225,"Herp","Animalia","Chordata","Reptilia","Squamata","Phrynosomatidae","Sceloporus","Sceloporus occidentalis",2016,2,21,12989,36204
-118.580225,34.041672,"Invertebrate","Animalia","Mollusca","Gastropoda","Stylommatophora","Helicidae","Cornu","Cornu aspersum",2015,6,NA,10558,480298
-118.5831855052,34.1036647233,"Herp","Animalia","Chordata","Reptilia","Squamata","Phrynosomatidae","Sceloporus","Sceloporus occidentalis",2016,2,18,7488,36204
-118.5850288521,34.1017249634,"Herp","Animalia","Chordata","Reptilia","Squamata","Phrynosomatidae","Sceloporus","Sceloporus occidentalis",2016,2,18,7488,36204
-118.35056,34.112476,"Mammal","Animalia","Chordata","Mammalia","Carnivora","Canidae","Canis","Canis latrans",2016,2,NA,13342,42051
-118.713526,34.084416,"Fungi","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Marasmiaceae","Marasmius","Marasmius plicatulus",2008,3,NA,49,55291
-118.713526,34.084416,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Lamiales","Plantaginaceae","Collinsia","Collinsia heterophylla",2008,3,NA,49,47325
-118.713526,34.084416,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Ranunculales","Ranunculaceae","Delphinium","Delphinium patens",2008,3,NA,49,57237
-118.9245139763,34.1117596164,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Lamiales","Lamiaceae","Lepechinia","Lepechinia fragrans",2016,2,23,7497,77658
-118.7039111989,34.0387909428,"Herp","Animalia","Chordata","Amphibia","Anura","Ranidae","Rana","Rana draytonii",2016,2,17,7593,67016
-118.731519,34.105077,"Herp","Animalia","Chordata","Reptilia","Squamata","Phrynosomatidae","Uta","Uta stansburiana",2016,2,NA,9802,36094
-118.6312412192,34.1361179436,"Herp","Animalia","Chordata","Reptilia","Squamata","Anguidae","Elgaria","Elgaria multicarinata",2016,2,18,12989,32055
-118.8612859139,34.1081762222,"Invertebrate","Animalia","Arthropoda","Chilopoda","Scolopendromorpha","Scolopendridae","Scolopendra","Scolopendra polymorpha",2016,2,19,13458,53762
-118.657213,34.093858,"Herp","Animalia","Chordata","Amphibia","Caudata","Plethodontidae","Batrachoseps","Batrachoseps nigriventris",2016,2,21,11821,27474
-118.8919904116,34.0489315657,"Invertebrate","Animalia","Arthropoda","Chilopoda","Scolopendromorpha","Scolopendridae","Scolopendra","Scolopendra polymorpha",2016,2,19,13458,53762
-118.5860273168,34.1347951394,"Invertebrate","Animalia","Mollusca","Gastropoda","Stylommatophora","Helicidae","Cornu","Cornu aspersum",2016,2,16,2530,480298
-118.4157300412,34.1033589029,"Mammal","Animalia","Chordata","Mammalia","Rodentia","Sciuridae","Sciurus","Sciurus niger",2016,2,NA,11745,46020
-118.7542583333,34.0481195,"Herp","Animalia","Chordata","Reptilia","Squamata","Phrynosomatidae","Sceloporus","Sceloporus occidentalis",2016,2,19,4088,36204
-118.75322,34.0500055,"Herp","Animalia","Chordata","Reptilia","Squamata","Phrynosomatidae","Sceloporus","Sceloporus occidentalis",2016,2,20,4088,36204
-118.7559283333,34.0526388333,"Herp","Animalia","Chordata","Reptilia","Squamata","Phrynosomatidae","Sceloporus","Sceloporus occidentalis",2016,2,20,4088,36204
-118.75363,34.0515666667,"Herp","Animalia","Chordata","Reptilia","Squamata","Phrynosomatidae","Sceloporus","Sceloporus occidentalis",2016,2,20,4088,36204
-118.7543116667,34.0488611667,"Herp","Animalia","Chordata","Reptilia","Squamata","Phrynosomatidae","Sceloporus","Sceloporus occidentalis",2016,2,20,4088,36204
-118.753395,34.0450638333,"Herp","Animalia","Chordata","Reptilia","Squamata","Phrynosomatidae","Sceloporus","Sceloporus occidentalis",2016,2,20,4088,36204
-118.5512061977,34.099683906,"Invertebrate","Animalia","Arthropoda","Insecta","Lepidoptera","Pieridae","Anthocharis","Anthocharis sara",2016,2,17,7869,59124
-118.766892519,34.1258319962,"Invertebrate","Animalia","Mollusca","Gastropoda","Stylommatophora","Helminthoglyptidae","Helminthoglypta","Helminthoglypta traskii",2016,2,NA,13531,210635
-118.985365145,34.1529474641,"Plant","Plantae","Magnoliophyta","Liliopsida","Asparagales","Themidaceae","Dichelostemma","Dichelostemma capitatum",2016,2,18,13113,50654
-118.9852271789,34.1530877352,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Ranunculales","Papaveraceae","Eschscholzia","Eschscholzia californica",2016,2,18,13113,48225
-118.9702730254,34.1537688487,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Ericales","Primulaceae","Primula","Primula clevelandii",2016,2,18,13113,486971
-118.705707,34.039005,"Invertebrate","Animalia","Mollusca","Gastropoda","Stylommatophora","Helicidae","Otala","Otala lactea",2016,2,NA,2530,202861
-118.586145,34.0933388333,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Oxalidales","Oxalidaceae","Oxalis","Oxalis pes-caprae",2016,2,19,13457,53169
-118.6617784203,34.0956198145,"Herp","Animalia","Chordata","Amphibia","Anura","Hylidae","Pseudacris","Pseudacris hypochondriaca",2016,2,19,12989,120719
-118.6317760685,34.1353398515,"Invertebrate","Animalia","Arthropoda","Insecta","Hymenoptera","Apidae","Apis","Apis mellifera",2016,2,21,3519,47219
-118.8179142495,34.0194971301,"Mammal","Animalia","Chordata","Mammalia","Rodentia","Sciuridae","Sciurus","Sciurus griseus",2016,2,0,11521,46023
-118.6914713123,34.136962127,"Plant","Plantae","Magnoliophyta","Liliopsida","Asparagales","Themidaceae","Dichelostemma","Dichelostemma capitatum",2016,2,21,13056,50654
-118.731063,34.09941,"Bird","Animalia","Chordata","Aves","Psittaciformes","Psittacidae","Aratinga","Aratinga nenday",2016,2,18,7653,367562
-118.758731,34.118555,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Ericales","Polemoniaceae","Microsteris","Microsteris gracilis",2015,2,NA,7603,61210
-118.408802,34.122739,"Herp","Animalia","Chordata","Reptilia","Squamata","Phrynosomatidae","Sceloporus","Sceloporus occidentalis",2016,2,NA,11793,36207
-118.6705668458,34.0957708983,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Laurales","Lauraceae","Umbellularia","Umbellularia californica",2016,2,19,12989,48807
-118.7250918803,34.1614139825,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Asterales","Asteraceae","Baccharis","Baccharis pilularis",2016,2,19,7603,53359
-118.9371219294,34.1101609897,"Bird","Animalia","Chordata","Aves","Strigiformes","Strigidae","Bubo","Bubo virginianus",2016,2,14,13678,20044
-118.726579,34.157062,"Plant","Plantae","Magnoliophyta","Liliopsida","Arecales","Arecaceae","Washingtonia","Washingtonia robusta",2016,2,NA,7603,79521
-118.726304,34.157159,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Ranunculales","Ranunculaceae","Clematis","Clematis ligusticifolia",2016,2,NA,7603,58996
-118.724875,34.161539,"Invertebrate","Animalia","Arthropoda","Insecta","Hymenoptera","Formicidae","Liometopum","Liometopum occidentale",2016,2,NA,7603,68993
-118.724667,34.16263,"Invertebrate","Animalia","Arthropoda","Insecta","Orthoptera","Acrididae","Chimarocephala","Chimarocephala pacifica",2016,2,NA,7603,155258
-118.72587,34.161523,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Fabales","Fabaceae","Medicago","Medicago polymorpha",2016,2,NA,7603,53151
-118.726441,34.162806,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Fagales","Fagaceae","Quercus","Quercus agrifolia",2016,2,NA,7603,47850
-118.731016,34.15686,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Brassicales","Brassicaceae","Capsella","Capsella bursa-pastoris",2016,2,NA,7603,56121
-118.730409,34.157654,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Brassicales","Brassicaceae","Brassica","Brassica nigra",2016,2,NA,7603,53112
-118.9243606606,34.1172986954,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Rosales","Rhamnaceae","Ceanothus","Ceanothus megacarpus",2016,2,1,12462,76185
-118.5093951477,34.1026759901,"Herp","Animalia","Chordata","Reptilia","Squamata","Phrynosomatidae","Sceloporus","Sceloporus occidentalis",2016,2,17,7488,36204
-118.6492489,34.0949961171,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Lamiales","Lamiaceae","Salvia","Salvia spathacea",2016,2,19,7603,64133
-118.6585277506,34.0825991566,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Rosales","Rosaceae","Adenostoma","Adenostoma fasciculatum",2016,2,20,7603,47146
-118.649099,34.094792,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Brassicales","Brassicaceae","Cardamine","Cardamine californica",2016,2,NA,7603,49651
-118.649999,34.094899,"Invertebrate","Animalia","Arthropoda","Insecta","Lepidoptera","Pieridae","Anthocharis","Anthocharis sara",2016,2,NA,7603,59124
-118.649749,34.094939,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Brassicales","Brassicaceae","Cardamine","Cardamine californica",2016,2,NA,7603,49651
-118.648715,34.094699,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Sapindales","Anacardiaceae","Toxicodendron","Toxicodendron diversilobum",2016,2,NA,7603,51080
-118.64765,34.094845,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Fagales","Fagaceae","Quercus","Quercus berberidifolia",2016,2,NA,7603,57082
-118.660251,34.085898,"Invertebrate","Animalia","Arthropoda","Insecta","Thysanoptera","Aeolothripidae","Orothrips","Orothrips kelloggi",2016,2,NA,7603,506264
-118.660487,34.085934,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Ericales","Ericaceae","Arctostaphylos","Arctostaphylos glandulosa",2016,2,NA,7603,53353
-118.661495,34.085925,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Rosales","Rhamnaceae","Ceanothus","Ceanothus oliganthus",2016,2,NA,7603,53360
-118.662295,34.085503,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Fagales","Fagaceae","Quercus","Quercus berberidifolia",2016,2,NA,7603,57082
-118.662289,34.085081,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Rosales","Rhamnaceae","Ceanothus","Ceanothus oliganthus",2016,2,NA,7603,53360
-118.661737,34.084383,"Invertebrate","Animalia","Arthropoda","Insecta","Lepidoptera","Lycaenidae","Callophrys","Callophrys augustinus",2016,2,NA,7603,58543
-118.661689,34.084299,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Saxifragales","Grossulariaceae","Ribes","Ribes indecorum",2016,2,NA,7603,78856
-118.661668,34.084419,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Rosales","Rhamnaceae","Ceanothus","Ceanothus cuneatus",2016,2,NA,7603,49673
-118.661576,34.084562,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Ericales","Ericaceae","Arctostaphylos","Arctostaphylos glandulosa",2016,2,NA,7603,53353
-118.659771,34.084343,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Laurales","Lauraceae","Umbellularia","Umbellularia californica",2016,2,NA,7603,48807
-118.65952,34.084224,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Ranunculales","Papaveraceae","Dendromecon","Dendromecon rigida",2016,2,NA,7603,58224
-118.658749,34.082588,"Invertebrate","Animalia","Arthropoda","Insecta","Lepidoptera","Lycaenidae","Callophrys","Callophrys augustinus",2016,2,NA,7603,58543
-118.658765,34.082584,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Ranunculales","Papaveraceae","Dendromecon","Dendromecon rigida",2016,2,NA,7603,58224
-118.658261,34.084134,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Rosales","Rhamnaceae","Ceanothus","Ceanothus oliganthus",2016,2,NA,7603,53360
-118.659495,34.084281,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Sapindales","Anacardiaceae","Toxicodendron","Toxicodendron diversilobum",2016,2,NA,7603,51080
-118.659683,34.084214,"Invertebrate","Animalia","Arthropoda","Insecta","Diptera","Bombyliidae","Bombylius","Bombylius major",2016,2,NA,7603,51557
-118.659651,34.084227,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Cucurbitales","Cucurbitaceae","Marah","Marah macrocarpa",2016,2,NA,7603,77959
-118.650649,34.092957,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Ericales","Polemoniaceae","Linanthus","Linanthus californicus",2016,2,NA,7603,77762
-118.828635,34.128858,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Asterales","Asteraceae","Lasthenia","Lasthenia gracilis",2016,2,NA,7603,56761
-118.8037066617,34.0397419252,"Plant","Plantae","Magnoliophyta","Liliopsida","Poales","Poaceae","Muhlenbergia","Muhlenbergia microsperma",2016,2,NA,7603,78138
-118.827044,34.128162,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Rosales","Rosaceae","Prunus","Prunus ilicifolia",2016,2,NA,7603,57250
-118.827398,34.126433,"Bird","Animalia","Chordata","Aves","Podicipediformes","Podicipedidae","Aechmophorus","Aechmophorus occidentalis",2016,2,NA,7603,4235
-118.828503,34.126247,"Bird","Animalia","Chordata","Aves","Podicipediformes","Podicipedidae","Aechmophorus","Aechmophorus clarkii",2016,2,NA,7603,4234
-118.82612,34.126901,"Invertebrate","Animalia","Arthropoda","Insecta","Orthoptera","Tettigoniidae","Platylyra","Platylyra californica",2016,2,NA,7603,155263
-118.826676,34.127337,"Invertebrate","Animalia","Arthropoda","Insecta","Thysanoptera","Aeolothripidae","Aeolothrips","Aeolothrips kuwanaii",2016,2,NA,7603,489296
-118.8384783333,34.0265883333,"Invertebrate","Animalia","Cnidaria","Hydrozoa","Anthoathecata","Porpitidae","Velella","Velella velella",2014,8,1,7968,59698
-118.588877,34.092989,"Bird","Animalia","Chordata","Aves","Passeriformes","Emberizidae","Passerella","Passerella iliaca",2016,1,NA,12601,343342
-118.588877,34.092989,"Bird","Animalia","Chordata","Aves","Passeriformes","Paradoxornithidae","Chamaea","Chamaea fasciata",2016,1,NA,12601,15256
-118.4961411898,34.0921520526,"Invertebrate","Animalia","Mollusca","Gastropoda","Stylommatophora","Helicidae","Cornu","Cornu aspersum",2016,3,17,7488,480298
-118.5985411055,34.086575537,"Fungi","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Psathyrellaceae","Coprinopsis","Coprinopsis atramentaria",2016,3,16,7488,48521
-118.8158173488,34.0977426153,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Ericales","Polemoniaceae","Linanthus","Linanthus californicus",2016,3,19,13056,77762
-118.8127298747,34.0983575536,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Ericales","Primulaceae","Primula","Primula clevelandii",2016,3,19,13056,486971
-118.5667633333,34.0624278333,"Herp","Animalia","Chordata","Reptilia","Squamata","Phrynosomatidae","Uta","Uta stansburiana",2016,2,18,9543,36100
-118.411846,34.092816,"Mammal","Animalia","Chordata","Mammalia","Carnivora","Canidae","Canis","Canis latrans",2016,3,NA,1078,42051
-118.5447662139,34.0763014974,"Herp","Animalia","Chordata","Reptilia","Squamata","Phrynosomatidae","Uta","Uta stansburiana",2016,2,20,7869,36094
-118.5570124258,34.1255994514,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Solanales","Solanaceae","Solanum","Solanum xanti",2016,3,17,13056,79146
-118.5544388463,34.1198547464,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Ranunculales","Papaveraceae","Dendromecon","Dendromecon rigida",2016,3,18,13056,58224
-118.6313604937,34.1360998806,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Ranunculales","Papaveraceae","Eschscholzia","Eschscholzia californica",2016,3,21,12989,48225
-118.549312139,34.091290352,"Invertebrate","Animalia","Arthropoda","Insecta","Lepidoptera","Hesperiidae","Erynnis","Erynnis tristis",2016,2,19,7869,59189
-118.5495151487,34.0915542981,"Plant","Plantae","Lycopodiophyta","Lycopodiopsida","Selaginellales","Selaginellaceae","Selaginella","Selaginella bigelovii",2016,2,19,7869,58768
-118.5498230999,34.0920876805,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Caryophyllales","Polygonaceae","Eriogonum","Eriogonum fasciculatum",2016,2,19,7869,54999
-118.5503193085,34.0939390334,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Sapindales","Anacardiaceae","Rhus","Rhus ovata",2016,2,19,7869,64121
-118.5578279012,34.1050101864,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Cucurbitales","Cucurbitaceae","Marah","Marah macrocarpa",2016,2,18,7869,77959
-118.5581698829,34.106584643,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Fabales","Fabaceae","Acmispon","Acmispon argophyllus",2016,2,18,7869,75267
-118.550645,34.0979805,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Ranunculales","Papaveraceae","Dendromecon","Dendromecon rigida",2016,2,17,7869,58224
-118.5121,34.103817,"Herp","Animalia","Chordata","Reptilia","Squamata","Viperidae","Crotalus","Crotalus oreganus",2016,2,22,2530,30713
-118.898133,34.080283,"Herp","Animalia","Chordata","Reptilia","Squamata","Phrynosomatidae","Phrynosoma","Phrynosoma blainvillii",2016,2,21,2530,146354
-118.5093897835,34.0894501719,"Invertebrate","Animalia","Mollusca","Gastropoda","Stylommatophora","Helicidae","Cornu","Cornu aspersum",2016,3,17,12480,480298
-118.5705554925,34.0591799924,"Invertebrate","Animalia","Mollusca","Gastropoda","Stylommatophora","Helicidae","Cornu","Cornu aspersum",2016,3,17,12480,480298
-118.5775330505,34.0504520667,"Invertebrate","Animalia","Mollusca","Gastropoda","Stylommatophora","Helicidae","Cornu","Cornu aspersum",2016,3,17,12480,480298
-118.5253415644,34.035188013,"Invertebrate","Animalia","Mollusca","Gastropoda","Stylommatophora","Helicidae","Cornu","Cornu aspersum",2016,3,17,12480,480298
-118.614205,34.0923833333,"Plant","Plantae","Magnoliophyta","Liliopsida","Asparagales","Themidaceae","Dichelostemma","Dichelostemma capitatum",2016,3,21,950,50654
-118.6330633333,34.0840083333,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Rosales","Rhamnaceae","Ceanothus","Ceanothus spinosus",2016,3,21,950,64126
